year,state_name,ecoregion,commodity,acres_planted,acres_harvested,yield_per_acre,total_production,price_per_unit,total_value,production_unit
2018,Vermont,NorthEast,CORN,1846552,1622717.4666726792,120.4040850485505,239833660.72475785,3.954605621329164,948447542.886079,BUSHELS
2018,Vermont,NorthEast,SOYBEANS,135367,128186.71996785406,38.24300897075663,4022323.8609253126,11.50277784714213,46267897.80148289,BUSHELS
2018,Vermont,NorthEast,POTATOES,1040503,932925.9074413107,308.8853415717974,290071846.56584233,8.040078996664674,2332200561.097767,BUSHELS
2018,Maine,NorthEast,CORN,1290486,1150271.5446824853,102.48703329014168,103303577.13558601,3.6612329089218805,378218456.2181574,BUSHELS
2018,Maine,NorthEast,SOYBEANS,1552737,1515302.893531078,31.818341535359888,42018312.7139805,14.35364954633631,603116135.2248435,BUSHELS
2018,Maine,NorthEast,POTATOES,411701,386444.0694223004,318.8239425036201,152236232.40135324,9.792492236238814,1490772123.8644996,BUSHELS
2018,New Hampshire,NorthEast,CORN,97709,89294.77914131216,127.47901366862223,8475012.412219215,4.498574940285171,38125478.45621514,BUSHELS
2018,New Hampshire,NorthEast,SOYBEANS,728805,709920.5754914244,43.57968878777005,37887222.19395402,10.145944303368841,384401646.1892173,BUSHELS
2018,New Hampshire,NorthEast,POTATOES,943111,878351.1306413313,287.87654768277724,271071640.18884474,9.092201753082486,2464638042.135959,BUSHELS
2018,Massachusetts,NorthEast,CORN,1475857,1329169.1078465856,136.82395041924678,150162262.2309017,4.9807383062649295,747918931.6488515,BUSHELS
2018,Massachusetts,NorthEast,SOYBEANS,1697065,1600207.5526727245,42.74591026432286,59524033.75696686,9.969932742279646,593450613.1061428,BUSHELS
2018,Massachusetts,NorthEast,POTATOES,313006,266739.37408027874,294.8810827051759,65794471.12646551,7.745354429306217,509601498.36322963,BUSHELS
2018,Connecticut,NorthEast,CORN,861638,836849.674926049,101.8796774686417,67300619.9525009,3.90011688588231,262480284.30709663,BUSHELS
2018,Connecticut,NorthEast,SOYBEANS,405005,348930.149184775,37.93995385372325,9895785.4572551,13.616946685740608,134750382.98496994,BUSHELS
2018,Connecticut,NorthEast,POTATOES,998728,973967.2455360945,390.5198307038096,323338448.30933124,7.486759779550823,2420757289.984674,BUSHELS
2018,Rhode Island,NorthEast,CORN,1375359,1263141.077841705,115.14807345232207,171140537.33510855,5.079026942654332,869227400.105356,BUSHELS
2018,Rhode Island,NorthEast,SOYBEANS,1737403,1605997.4089137365,41.473520730012076,81092736.49432014,12.979928467708568,1052577918.9470155,BUSHELS
2018,Rhode Island,NorthEast,POTATOES,496941,447949.6937281488,285.05241456437045,102525377.4134381,9.247220314243181,948074752.7429938,BUSHELS
2018,New Jersey,NorthEast,CORN,1771516,1515695.3320693998,113.24610441581004,185929649.8269219,4.657209534168772,865913337.8586019,BUSHELS
2018,New Jersey,NorthEast,SOYBEANS,1505391,1470398.5828796814,34.32411186334469,56667270.012713015,14.077272004373356,797720573.7142307,BUSHELS
2018,New Jersey,NorthEast,POTATOES,1417174,1210858.8683182225,270.04149332556443,334422940.44921464,7.969467534884148,2665172766.830511,BUSHELS
2018,Florida,SECstPlain,CORN,567129,514957.24470345007,125.81171609622442,82827649.12437533,4.91913659743606,407440520.08730745,BUSHELS
2018,Florida,SECstPlain,COTTON,1837441,1618791.3209640228,729.0761010858884,1124946741.7521474,0.6749989975806278,759337923.0142928,POUNDS
2018,Florida,SECstPlain,PEANUTS,910117,794401.7614619168,3230.716697481442,2462450781.474052,0.19164642269421367,471919883.33007294,POUNDS
2018,Georgia,SECstPlain,CORN,1468236,1370463.6220696748,106.78972016190843,151456825.43870747,4.2093323493760755,637532114.8529567,BUSHELS
2018,Georgia,SECstPlain,COTTON,1377852,1316515.7729089663,929.8297397418187,1579192566.3310869,0.6028860618511478,952073187.2199564,POUNDS
2018,Georgia,SECstPlain,PEANUTS,459231,430607.50573484116,4135.618487433668,1689985879.6429317,0.1769120617106757,298978886.22956085,POUNDS
2018,South Carolina,SECstPlain,CORN,594389,571871.6707851662,91.59924643701893,61087660.265413806,4.256531239611185,260021534.27448875,BUSHELS
2018,South Carolina,SECstPlain,COTTON,783260,683145.4832599625,835.7887065779285,729619818.7962775,0.6444440003277645,470199114.74349177,POUNDS
2018,South Carolina,SECstPlain,PEANUTS,1684114,1573849.1408705618,3102.1935144992826,5247334905.995873,0.21853147002067494,1146707810.6980784,POUNDS
2018,North Carolina,SECstPlain,CORN,785368,712057.8365145556,102.44082866770542,91921210.49530387,4.251779237047928,390828694.2282451,BUSHELS
2018,North Carolina,SECstPlain,COTTON,1432748,1363213.657893028,830.5895338757814,1197251494.7082765,0.5277586761145827,631859863.8234453,POUNDS
2018,North Carolina,SECstPlain,PEANUTS,1919045,1810801.74708743,4168.379676491343,9632802708.182127,0.2154618867394942,2075501846.0942304,POUNDS
2018,Virginia,SECstPlain,CORN,504148,483505.6024256249,123.91783276826276,58058091.365786314,4.913068066799655,285243354.7085815,BUSHELS
2018,Virginia,SECstPlain,COTTON,72206,67521.38398590047,827.6571590879703,72223757.65587375,0.7551408052168554,54539106.51204353,POUNDS
2018,Virginia,SECstPlain,PEANUTS,512345,442097.813712689,4232.868803134386,2138004022.0611537,0.2469969107306714,528080388.57885516,POUNDS
2018,Maryland,SECstPlain,CORN,1421744,1214341.470964216,107.62648009731902,91554751.68598486,4.990604465282626,456913552.5819181,BUSHELS
2018,Maryland,SECstPlain,COTTON,1533288,1346486.9390852288,914.0991157951158,1489559916.7362754,0.5892702857461304,877753397.7711672,POUNDS
2018,Maryland,SECstPlain,PEANUTS,316210,306306.96806668065,4132.486603245141,1191517344.180278,0.23808109364951263,283677752.40480334,POUNDS
2018,Delaware,SECstPlain,CORN,70981,69107.58097079911,94.6048544378149,5601773.04909201,5.088031389466535,28501997.11044781,BUSHELS
2018,Delaware,SECstPlain,COTTON,683362,669370.5117907037,941.9940195750834,542005799.41941,0.6132820581405144,332402432.1920306,POUNDS
2018,Delaware,SECstPlain,PEANUTS,1144268,1059457.1648456203,3345.036587051352,3182768322.3786697,0.20083237763264294,639202929.6371665,POUNDS
2018,West Virginia,SECstPlain,CORN,1986392,1863638.560606322,126.49632061284674,206851110.22941735,5.20529788347336,1076721646.2713008,BUSHELS
2018,West Virginia,SECstPlain,COTTON,845786,736851.9569193259,809.1163255845971,605768624.3189068,0.5785471947401689,350465738.2613148,POUNDS
2018,West Virginia,SECstPlain,PEANUTS,63311,57237.723265997876,4465.47206895534,249404962.22250405,0.18249129938867387,45514235.62996788,POUNDS
2019,Iowa,CntlPlains,CORN,902125,849248.5731683412,150.96407921197263,92736222.69241874,5.306184471559263,492075504.80157405,BUSHELS
2019,Iowa,CntlPlains,SOYBEANS,230936,200783.6359031506,40.352837487753256,8175184.722394534,11.325277629336014,92586236.65222438,BUSHELS
2019,Iowa,CntlPlains,WHEAT,965190,821206.9111056118,32.03094038313844,19318778.113735855,6.0402188556374785,116689647.83046395,BUSHELS
2019,Kansas,CntlPlains,CORN,1776755,1703891.0004687128,177.3112832256282,303683053.6819399,4.2698884267081425,1296692756.3039026,BUSHELS
2019,Kansas,CntlPlains,SOYBEANS,672004,657081.1631607498,48.31220271868978,30139618.919914644,12.313230147787852,371116064.32753015,BUSHELS
2019,Kansas,CntlPlains,WHEAT,1142043,1116332.0754331925,47.27120448252539,45175001.16140305,6.327040795376222,285824075.2793653,BUSHELS
2019,Nebraska,CntlPlains,CORN,1955554,1681899.8883774115,178.49652304743324,223726611.3998359,5.149945363256637,1152179825.0157044,BUSHELS
2019,Nebraska,CntlPlains,SOYBEANS,1656729,1530729.5022381332,40.70738989370954,56598355.4447807,12.978886317057743,734583621.0502348,BUSHELS
2019,Nebraska,CntlPlains,WHEAT,220203,207963.4841079144,34.361428493738615,5549671.190959381,7.022932999629489,38974968.94408172,BUSHELS
2019,Illinois,CntlPlains,CORN,1371380,1339011.1969998209,171.35384997164772,221543477.55321187,4.818638381027173,1067537904.0041387,BUSHELS
2019,Illinois,CntlPlains,SOYBEANS,1187963,1121455.4517640888,51.510506182712845,65766937.69172118,13.445613103589853,884276799.2107837,BUSHELS
2019,Illinois,CntlPlains,WHEAT,508782,462490.7430772645,46.805060474677774,19095911.48474372,6.1616132025763966,117661620.31962715,BUSHELS
2019,Indiana,CntlPlains,CORN,1101105,970556.3053360615,198.49829831848618,235935426.83578086,4.271622904463563,1007827173.2461088,BUSHELS
2019,Indiana,CntlPlains,SOYBEANS,1858728,1739845.7441825592,42.33739304069076,60898306.28004749,9.850432488758226,599874654.6913289,BUSHELS
2019,Indiana,CntlPlains,WHEAT,882574,753220.4673419016,40.666549545274066,32502641.60013337,5.531368043122286,179784073.06403473,BUSHELS
2019,Missouri,CntlPlains,CORN,801001,690775.0686006487,158.86951647953404,90407219.37965435,3.8945386638994015,352094411.3696991,BUSHELS
2019,Missouri,CntlPlains,SOYBEANS,356027,329796.63440997934,41.515818328786054,13420176.976646153,12.393844300878843,166327583.9387914,BUSHELS
2019,Missouri,CntlPlains,WHEAT,103636,93366.58453456545,36.131097369877146,3636115.5265301177,5.345091183945158,19435369.044662237,BUSHELS
2019,Texas,SEPlains,CORN,745209,655484.6143220174,145.9422721058693,98528261.66675696,5.17064984423244,509455140.83970994,BUSHELS
2019,Texas,SEPlains,COTTON,879310,834329.5060567631,998.54996026389,932703171.948776,0.6874416537757684,641179011.0063714,POUNDS
2019,Texas,SEPlains,RICE,1989850,1744290.9665329196,7441.56524798375,13252161435.876945,14.993725836275614,198699275307.6035,BUSHELS
2019,Oklahoma,SEPlains,CORN,521141,472880.90000875574,116.21326328857765,42798044.87605959,4.317018331402776,184759944.27814794,BUSHELS
2019,Oklahoma,SEPlains,COTTON,1649265,1441566.1465467848,1129.3113753968446,2048523233.5327418,0.5463752413788175,1119262376.1915677,POUNDS
2019,Oklahoma,SEPlains,RICE,1659703,1430326.6303223793,7873.896519553642,12123985103.513144,16.13062072052059,195567405326.0121,BUSHELS
2019,Arkansas,SEPlains,CORN,1506405,1329120.5496730187,108.13135609064544,142109517.2369888,3.8891249390073757,552681667.5566717,BUSHELS
2019,Arkansas,SEPlains,COTTON,1753450,1686727.3146182778,1196.2882933714518,1674754636.1036289,0.7479007749067821,1252550290.1206298,POUNDS
2019,Arkansas,SEPlains,RICE,1120483,1070915.2186529879,7206.611257448751,8457630497.962893,16.304313166158213,137895856282.43762,BUSHELS
2019,Louisiana,SEPlains,CORN,1236124,1181615.554313049,111.65207861090643,153404653.84421447,5.386191562286564,826266852.1511991,BUSHELS
2019,Louisiana,SEPlains,COTTON,457712,393507.3457674515,984.418710504882,448789182.5189197,0.755603275542274,339106576.3392352,POUNDS
2019,Louisiana,SEPlains,RICE,245592,226400.1947655902,7170.409071014154,2010252485.4738958,13.117017251661917,26368516532.157337,BUSHELS
2019,Mississippi,SEPlains,CORN,288604,250952.9853146649,104.72407370365043,24945315.82136243,3.75087015194134,93566640.5450984,BUSHELS
2019,Mississippi,SEPlains,COTTON,1414787,1311034.3424787368,863.828517510203,1444602464.939364,0.6240109971382594,901447824.6151998,POUNDS
2019,Mississippi,SEPlains,RICE,525299,485147.0463901826,6318.731143650461,2776124330.428666,13.113051674769885,36403461800.49705,BUSHELS
2019,Alabama,SEPlains,CORN,1833863,1729317.4333875335,121.45186416751494,152325778.58012033,4.249581129704364,647320754.2216045,BUSHELS
2019,Alabama,SEPlains,COTTON,717882,670389.9029336266,979.5857653230497,727911623.2385695,0.6333502555544616,461023012.5992109,POUNDS
2019,Alabama,SEPlains,RICE,1584544,1549792.2786760489,7070.29989303733,11259794483.995546,14.139369912349387,159206399346.24423,BUSHELS
2019,California,WestXeric,WHEAT,483807,449620.20044705836,60.25768419166439,26576689.50932657,5.32517171841077,141525435.34405005,BUSHELS
2019,California,WestXeric,COTTON,395719,359736.7662325191,1195.8894802351954,479359836.4470318,0.6955728021591093,333429664.6799942,POUNDS
2019,California,WestXeric,RICE,1891020,1705144.1821927486,8449.809773349742,14281982431.759314,15.038911211996133,214785465722.51694,BUSHELS
2019,Nevada,WestXeric,WHEAT,1369604,1307778.5930185572,40.02621449130533,59484536.04518071,7.154308958590719,425570749.1256489,BUSHELS
2019,Nevada,WestXeric,COTTON,123229,107423.63913057931,1368.2070393998683,155559270.752939,0.7397720075036489,115078394.01070534,POUNDS
2019,Nevada,WestXeric,RICE,489728,459955.6009107962,8079.1807170176435,3336216953.583198,15.960287760941181,53246982612.11839,BUSHELS
2019,Arizona,WestXeric,WHEAT,848617,813647.03180206,62.12115813174077,64380769.287508465,5.213537651710595,335651564.7265185,BUSHELS
2019,Arizona,WestXeric,COTTON,99663,94231.98947974907,1353.374847518869,153565142.5918723,0.6178877191489208,94886015.69687077,POUNDS
2019,Arizona,WestXeric,RICE,235189,209173.22731250979,8417.91217836172,1464655118.3950331,13.96271373281702,20450560135.455067,BUSHELS
2019,New Mexico,WestXeric,WHEAT,1836066,1629608.4926170872,55.77883379528481,99673356.37667115,7.441447259479696,741714024.6523225,BUSHELS
2019,New Mexico,WestXeric,COTTON,1651132,1453522.3062955355,1032.9701028427157,1853379117.5068974,0.6536897319412467,1211534898.508588,POUNDS
2019,New Mexico,WestXeric,RICE,1328368,1220932.6584417515,7537.189874186126,7750896989.531021,13.447611389247214,104231050633.2993,BUSHELS
2019,Utah,WestXeric,WHEAT,635026,546666.2949943349,47.52673598509447,27087807.19543175,5.668459192461193,153546129.70056155,BUSHELS
2019,Utah,WestXeric,COTTON,438510,422538.7062793939,1111.9335103062567,387935482.3461379,0.5558997841927611,215653250.91693273,POUNDS
2019,Utah,WestXeric,RICE,1125720,1050148.3020139486,7955.634986598994,7359246369.849334,12.446257134586254,91595072635.91527,BUSHELS
2019,Montana,WestMnts,WHEAT,1474149,1298220.5836029763,53.006312074759094,83325686.14050008,5.782729141914117,481849873.51465905,BUSHELS
2019,Montana,WestMnts,BARLEY,1829572,1715528.3206282083,68.2574353686675,82488442.54642242,4.942271063223186,407680242.6475318,BUSHELS
2019,Montana,WestMnts,POTATOES,1240006,1078161.491040912,352.4499133526559,384223248.15923595,10.180578850297957,3911615074.002701,BUSHELS
2019,Idaho,WestMnts,WHEAT,1193052,1064936.1713991824,52.69399127707851,61070402.47504038,7.545971805466523,460835535.22514766,BUSHELS
2019,Idaho,WestMnts,BARLEY,844551,758815.1349381524,55.536940561245366,37557841.39830973,6.091044550522788,228766485.17857367,BUSHELS
2019,Idaho,WestMnts,POTATOES,200929,177276.3941560376,388.25016658581353,87872606.15553068,7.256120473034936,637614216.5440818,BUSHELS
2019,Colorado,WestMnts,WHEAT,249500,230278.6573893265,44.63226551688965,10165890.837320158,5.550355647282844,56424309.618580855,BUSHELS
2019,Colorado,WestMnts,BARLEY,1810780,1642283.028871266,50.73849705813015,73061231.68400775,4.579618764685177,334592587.5910931,BUSHELS
2019,Colorado,WestMnts,POTATOES,1527385,1474806.6389015974,314.9192809748222,447883776.4530055,6.8127869646027355,3051336753.8760815,BUSHELS
2019,Washington,WestMnts,WHEAT,227316,213517.6486223169,41.127713168180364,6818816.800999351,7.058755708277371,48132362.017751805,BUSHELS
2019,Washington,WestMnts,BARLEY,616461,541005.7538168189,74.22277979065687,36679647.34023778,6.049014112997957,221875704.42088634,BUSHELS
2019,Washington,WestMnts,POTATOES,1992178,1807480.7104378548,423.1858814414096,945016370.6492375,7.809473764071504,7380080553.203293,BUSHELS
2019,Oregon,WestMnts,WHEAT,1836921,1600712.1137961666,50.250186641279456,83565925.8762088,6.906791087717595,577172392.0786681,BUSHELS
2019,Oregon,WestMnts,BARLEY,1177922,1055321.4553524186,54.60611541863098,61569741.3075579,5.574454400399445,343217715.3633717,BUSHELS
2019,Oregon,WestMnts,POTATOES,67445,63132.36532466801,398.7705347153725,25943434.138910048,7.990202494561417,207293292.17420888,BUSHELS
2019,Wyoming,WestMnts,WHEAT,1745041,1580556.6681582774,45.13132528966061,51642815.75255096,7.119427433748368,367667279.22472364,BUSHELS
2019,Wyoming,WestMnts,BARLEY,994381,933046.9809402737,68.19804113131812,60441476.45490821,5.2919584938514435,319853784.7064735,BUSHELS
2019,Wyoming,WestMnts,POTATOES,1948295,1710260.9528195201,471.8137474192728,715704690.4302931,10.025095016237922,7175007525.130836,BUSHELS
2019,North Dakota,WestPlains,CORN,923958,849303.0970856432,89.272495557957,63564261.40253381,4.876268878136526,309956429.6389104,BUSHELS
2019,North Dakota,WestPlains,WHEAT,1036074,959799.615050299,44.83358752905956,43551787.56587096,7.0506037472499985,307066396.6113657,BUSHELS
2019,North Dakota,WestPlains,SORGHUM,1129176,1068746.0274428609,54.65417558069936,70758506.34346859,4.404110001440976,311628245.4742948,BUSHELS
2019,South Dakota,WestPlains,CORN,613098,564147.0610085222,87.49799863375848,53433815.920209184,4.706534289115445,251488086.82674727,BUSHELS
2019,South Dakota,WestPlains,WHEAT,1954908,1803985.7983092254,34.908540566185394,53546405.422174595,5.946158620022328,318395420.1722738,BUSHELS
2019,South Dakota,WestPlains,SORGHUM,1268568,1121407.308280393,51.37709843335187,52845206.28102175,4.661642283940111,246345448.10314855,BUSHELS
2019,Minnesota,EastHghlnds,CORN,975806,851561.2071436694,175.84600909068155,185788775.85269883,4.378472432409199,813471033.3220936,BUSHELS
2019,Minnesota,EastHghlnds,SOYBEANS,396089,365739.82980698545,50.87683236230899,13227626.084215328,12.057983015687256,159498490.66133016,BUSHELS
2019,Minnesota,EastHghlnds,WHEAT,1735722,1615892.7375397177,52.38228649503064,105344845.35746557,6.207927577218041,653973170.6123804,BUSHELS
2019,Wisconsin,EastHghlnds,CORN,1311474,1253723.5515922073,121.0659433950451,133001206.38851742,3.9791639132965204,529233600.8860912,BUSHELS
2019,Wisconsin,EastHghlnds,SOYBEANS,1506999,1396873.1802305686,48.6456343160487,86950575.34600928,11.46705892078819,997067370.6891215,BUSHELS
2019,Wisconsin,EastHghlnds,WHEAT,1394577,1212616.880471169,56.527807245994005,72838546.06215793,7.154564183550262,521128052.8381911,BUSHELS
2019,Michigan,EastHghlnds,CORN,1298083,1160661.0108804533,145.63865498288703,174448124.52707472,5.211284902674041,909098877.6477456,BUSHELS
2019,Michigan,EastHghlnds,SOYBEANS,1447705,1338696.156256628,52.70640500564846,69422085.77638872,13.176058184298412,914709441.465053,BUSHELS
2019,Michigan,EastHghlnds,WHEAT,1897033,1679472.8817661526,64.79412226930745,110109701.4080735,5.879203752747061,647357369.7322041,BUSHELS
2019,Ohio,EastHghlnds,CORN,931854,841090.7875969219,144.3957706011008,138188521.48721516,4.499418642880688,621768009.8116944,BUSHELS
2019,Ohio,EastHghlnds,SOYBEANS,402244,355002.892326134,44.393169181511425,12674605.823167216,11.781093145439177,149320711.7844588,BUSHELS
2019,Ohio,EastHghlnds,WHEAT,562398,507671.9097175765,51.430131790350984,25548943.659153298,7.142013820139909,182470908.70364875,BUSHELS
2019,Kentucky,EastHghlnds,CORN,1956318,1842523.2185048736,158.39472947588177,313914608.6654231,3.9448892526263633,1238358365.9666383,BUSHELS
2019,Kentucky,EastHghlnds,SOYBEANS,868186,764580.9811519727,50.61447703445813,49423612.23201221,13.80840076138584,682461044.774956,BUSHELS
2019,Kentucky,EastHghlnds,WHEAT,1373917,1223933.9131189075,40.59267490630949,37835790.153997555,6.329809885041695,239493358.52513698,BUSHELS
2019,Tennessee,EastHghlnds,CORN,830026,754676.2124127448,177.19105822997128,134983521.35018763,3.804182704326142,513501977.2894223,BUSHELS
2019,Tennessee,EastHghlnds,SOYBEANS,1797637,1620531.1447481685,43.23289127566035,67185495.18119317,14.201017406895367,954102386.5590091,BUSHELS
2019,Tennessee,EastHghlnds,WHEAT,464312,410557.8639107095,59.889290778207425,25205495.588873073,7.452017967065078,187831805.99706173,BUSHELS
2019,New York,NorthEast,CORN,342093,326598.56066659477,102.84964005469843,26312745.278995786,4.067579902530778,107029193.87725487,BUSHELS
2019,New York,NorthEast,SOYBEANS,516948,464468.13491159235,38.47570125543546,19322022.52845428,10.119323052138139,195525787.98611987,BUSHELS
2019,New York,NorthEast,POTATOES,99965,96584.17453482248,309.7274160684048,32080795.82634515,9.855664575626557,316177562.9836182,BUSHELS
2019,Pennsylvania,NorthEast,CORN,1765202,1614648.9451936474,132.043260569608,203544296.26954228,4.653749780352622,947244224.0564114,BUSHELS
2019,Pennsylvania,NorthEast,SOYBEANS,1341055,1310158.249439919,30.6714326003541,43168017.588783145,11.139574414555357,480873344.25908434,BUSHELS
2019,Pennsylvania,NorthEast,POTATOES,1516624,1326305.079901771,333.5792589625903,475360228.9463007,9.612387823079077,4569346876.299502,BUSHELS
2019,Vermont,NorthEast,CORN,1344216,1198564.5784714844,111.58534984896275,105061324.95640284,5.054783860432281,531062289.74525625,BUSHELS
2019,Vermont,NorthEast,SOYBEANS,1111732,964072.1131977579,44.08804047921804,45113741.25204534,10.308434435946157,465052043.8569489,BUSHELS
2019,Vermont,NorthEast,POTATOES,1688291,1596960.6216636775,315.3787531379344,453025435.45417607,7.367315947817316,3337581515.3884354,BUSHELS
2019,Maine,NorthEast,CORN,1012379,929916.8593243806,119.01870482370342,132316837.3767362,5.213163907288431,689789360.938954,BUSHELS
2019,Maine,NorthEast,SOYBEANS,1521132,1482295.6531782476,41.17282366041653,77701702.72147985,14.184202335914335,1102136673.2465358,BUSHELS
2019,Maine,NorthEast,POTATOES,294680,255152.9363255849,285.5303491487508,53878303.268807225,8.95431147974556,482443109.4690932,BUSHELS
2019,New Hampshire,NorthEast,CORN,923978,810941.3811802234,102.21635396195722,62659990.2491225,4.0787542777092,255574703.26982513,BUSHELS
2019,New Hampshire,NorthEast,SOYBEANS,1176369,1059957.6620908214,35.91216205194119,46533451.67490355,9.65015799719016,449055160.81743234,BUSHELS
2019,New Hampshire,NorthEast,POTATOES,1820843,1615561.600578453,368.97759724067254,539659270.0856588,9.00893746776947,4861756618.103816,BUSHELS
2019,Massachusetts,NorthEast,CORN,1754458,1601658.5185581706,136.50194008923984,242840740.79474133,4.30918112085539,1046444735.6072367,BUSHELS
2019,Massachusetts,NorthEast,SOYBEANS,1637572,1548305.4790089685,44.226240046950934,75638891.13027817,10.92174712400437,826108841.6649952,BUSHELS
2019,Massachusetts,NorthEast,POTATOES,1189589,1033429.8559130019,338.0023457380674,440135596.08458304,7.042092903452573,3099475757.7441106,BUSHELS
2019,Connecticut,NorthEast,CORN,1789945,1540143.2365821886,115.33316309151029,202204272.58334526,4.276588268351226,864744419.9404278,BUSHELS
2019,Connecticut,NorthEast,SOYBEANS,1286652,1148830.2920307866,35.558665584906315,38948654.83209716,10.51152047683121,409409582.8126201,BUSHELS
2019,Connecticut,NorthEast,POTATOES,879290,827939.9040411523,262.2275461966383,175224878.7637128,9.662129148881085,1693045408.7120237,BUSHELS
2019,Rhode Island,NorthEast,CORN,1444782,1376157.2478743985,137.14350940125652,221089314.9197489,3.839475300082688,848866963.7465788,BUSHELS
2019,Rhode Island,NorthEast,SOYBEANS,1576898,1351336.2911439214,42.97546597461559,58511173.81134319,13.08112527997153,765391994.9043696,BUSHELS
2019,Rhode Island,NorthEast,POTATOES,71429,69767.67436511542,258.66997772467465,21994355.45791006,7.247477338191312,159403592.74932757,BUSHELS
2019,New Jersey,NorthEast,CORN,241769,232727.85555878887,124.60347011881728,31799328.724712394,3.8259855354683237,121663771.738352,BUSHELS
2019,New Jersey,NorthEast,SOYBEANS,640281,620561.2259148443,44.133800423843695,20769999.619938605,10.559950404378025,219330165.8855021,BUSHELS
2019,New Jersey,NorthEast,POTATOES,572757,489725.25323135324,312.94162811550814,119740380.83308463,7.61476361885298,911794695.6753736,BUSHELS
2019,Florida,SECstPlain,CORN,1703512,1466249.587861136,112.30761002433594,187638974.7106261,4.676502285466,877494094.07674,BUSHELS
2019,Florida,SECstPlain,COTTON,156545,140241.4684820463,827.5805130705144,132385386.62138425,0.7673090626110671,101580506.91185805,POUNDS
2019,Florida,SECstPlain,PEANUTS,1375548,1297406.1865684625,4295.264299795534,4153053353.95169,0.2159498407369046,896851210.3577349,POUNDS
2019,Georgia,SECstPlain,CORN,1287523,1198824.172726475,96.90786781377307,142440664.8526476,5.378126181006853,766063868.8840467,BUSHELS
2019,Georgia,SECstPlain,COTTON,505233,450048.547277853,743.505792909711,290661197.57501894,0.7763933651547476,225667425.3051779,POUNDS
2019,Georgia,SECstPlain,PEANUTS,1802245,1535220.1190391034,4327.85856412328,4780508816.7227335,0.21570217716142592,1031166159.7064856,POUNDS
2019,South Carolina,SECstPlain,CORN,208018,194362.3836542687,129.2285132268018,27911403.23798692,4.033515013626829,112581064.01181272,BUSHELS
2019,South Carolina,SECstPlain,COTTON,1608774,1408552.0877298177,709.1929788251498,1089665051.1581438,0.5501904573921438,599523312.9009329,POUNDS
2019,South Carolina,SECstPlain,PEANUTS,1600828,1424579.7756597414,4497.6107018602,4787105091.274105,0.22455978454980713,1074991287.9137979,POUNDS
2019,North Carolina,SECstPlain,CORN,1192855,1159475.3797232024,120.23774308998344,102388524.83693716,4.073503772720543,417080042.20655453,BUSHELS
2019,North Carolina,SECstPlain,COTTON,1097368,1026984.0206657592,957.5810470096842,1270676220.2983317,0.6698615269123723,851177113.1402825,POUNDS
2019,North Carolina,SECstPlain,PEANUTS,219672,196585.65221010995,3394.7161975259182,502516622.06546134,0.22051488732422103,110812396.29331337,POUNDS
2019,Virginia,SECstPlain,CORN,976460,940742.1669328244,100.5281616382277,116557302.3183759,4.184512632233252,487735503.93027407,BUSHELS
2019,Virginia,SECstPlain,COTTON,1990231,1901665.799770058,916.7336389535299,1465715238.6201222,0.7175639692444046,1051744444.4062644,POUNDS
2019,Virginia,SECstPlain,PEANUTS,1724003,1680553.7160891346,3813.1120652441437,7605146596.108954,0.2256173935342218,1715853352.4597614,POUNDS
2019,Maryland,SECstPlain,CORN,1277324,1126658.727954551,112.82934761186257,139886720.89849448,5.278706328010517,738420918.8115239,BUSHELS
2019,Maryland,SECstPlain,COTTON,1000396,936945.4675731657,779.5893692316519,867326932.6312023,0.6058216047121375,525445394.136691,POUNDS
2019,Maryland,SECstPlain,PEANUTS,1187814,1068058.984837795,3231.29049962204,3466682985.370241,0.21727905721706578,753237610.7316891,POUNDS
2019,Delaware,SECstPlain,CORN,929975,844564.1840529805,102.53366856960201,99959554.27458477,4.580215391316781,457836288.99761826,BUSHELS
2019,Delaware,SECstPlain,COTTON,885612,855134.5478187791,893.015074165655,770156464.9918578,0.7364390965227817,567173331.2597831,POUNDS
2019,Delaware,SECstPlain,PEANUTS,236037,214795.9593871547,4354.99441243783,706262233.8281089,0.21691093657411806,153196002.60658386,POUNDS
2019,West Virginia,SECstPlain,CORN,362699,323105.1179572822,106.63802229432207,43552313.81469575,5.07049815049989,220831926.6474056,BUSHELS
2019,West Virginia,SECstPlain,COTTON,732916,632133.542033491,705.9259257139215,517882945.9005659,0.624759347234279,323552211.22460294,POUNDS
2019,West Virginia,SECstPlain,PEANUTS,1788979,1648090.3225636485,4348.888354774992,7278003087.081744,0.17689742844145165,1287460030.2937071,POUNDS
2020,Iowa,CntlPlains,CORN,317769,304763.49310371303,182.7085355301548,41667632.514183626,5.048359290385428,210353179.71134484,BUSHELS
2020,Iowa,CntlPlains,SOYBEANS,1485129,1367352.5180359003,47.71511106486086,79302590.07856317,13.644872340638482,1082073717.9039783,BUSHELS
2020,Iowa,CntlPlains,WHEAT,147189,141076.6200938813,37.63695955950655,4006552.458058473,7.750534249173285,31052922.047291607,BUSHELS
2020,Kansas,CntlPlains,CORN,544684,486783.7338596022,179.1553692078238,110625318.75860791,4.839842931207013,535409167.006371,BUSHELS
2020,Kansas,CntlPlains,SOYBEANS,179609,174336.0047440359,41.08871357279257,7702064.252530571,10.149095134621557,78168982.83190064,BUSHELS
