year,state_name,ecoregion,acres_planted,acres_harvested,total_production,total_value,avg_yield,value_per_acre
2014,Missouri,CntlPlains,3653689,3363901.1992230164,296504388.6081652,1797780564.0921497,88.14301343828139,534.433224289523
2014,Montana,WestMnts,4184526,3867971.8909203205,415889300.8845444,3619141604.6347556,107.52128314603401,935.6690551785888
2014,Nebraska,CntlPlains,3815638,3468124.347121545,180213054.55292368,1514463158.8292878,51.96268545056521,436.6807551425466
2014,Nevada,WestXeric,2170915,1965400.014893028,6902929700.798487,77785692247.87794,3512.226339926123,39577.5372231854
2014,New Hampshire,NorthEast,2887186,2595760.281063811,205590248.0717041,1404104735.3091788,79.2023244871625,540.9223438513127
2014,New Jersey,NorthEast,2831754,2595648.6532276627,412649322.01004755,3732823664.576948,158.9773413658749,1438.108220053288
2014,New Mexico,WestXeric,4061992,3655391.1016626153,15752634027.397184,162398321081.59814,4309.425062678592,44427.07129415865
2014,New York,NorthEast,2911837,2656876.0623101653,273185343.5356934,1968025315.6295228,102.82201244199459,740.7290628070608
2014,North Carolina,SECstPlain,5496337,4915078.385021117,7443717531.179346,3230777377.9842486,1514.465680519837,657.3196040637241
2014,North Dakota,WestPlains,4390208,4202191.355467996,267245977.74827024,1128750253.75041,63.59681298199882,268.60991284503314
2014,Ohio,EastHghlnds,3733254,3414784.5325088543,398334458.46914566,1978109015.7853549,116.64995395082451,579.2778422631636
2014,Oklahoma,SEPlains,2608036,2431178.408901179,8824970920.401636,121330504542.68501,3629.9149778934825,49906.047247895236
2014,Oregon,WestMnts,2700114,2417892.267491947,512297841.66771793,4032261834.1526294,211.8778609599173,1667.6763842481907
2014,Pennsylvania,NorthEast,2266198,2139507.5039062896,647979357.3324022,5608015413.850336,302.86379278844714,2621.171182438614
2014,Rhode Island,NorthEast,1943200,1839442.251661286,363431025.07427156,3012252085.597627,197.5767517278893,1637.5899177466006
2014,South Carolina,SECstPlain,2343908,2271709.444969442,4933819295.593965,1451709426.84985,2171.853141923408,639.0383374355242
2014,South Dakota,WestPlains,2714504,2445565.521592878,137210435.29297757,700681509.5286736,56.10581032546119,286.51103531762936
2014,Tennessee,EastHghlnds,1372255,1277630.9674417668,141523215.83446217,869267057.934902,110.77002627592671,680.37413000051
2014,Texas,SEPlains,3793728,3576024.601861291,6548022181.376226,71781077451.25134,1831.0898023374993,20072.870140180214
2014,Utah,WestXeric,4120687,3730849.898356517,10308240935.006994,117931237067.87885,2762.973910997571,31609.751204364704
2014,Vermont,NorthEast,3173726,2987501.0380339385,308975449.08243585,2398040180.08787,103.42270852758305,802.6909947673223
2014,Virginia,SECstPlain,2398128,2069749.9687368842,982014879.4730034,1011165353.2033424,474.46063259143426,488.5446882361501
2014,Washington,WestMnts,4029098,3660151.873280252,552366489.4907424,4600010812.441591,150.91354364913497,1256.7814046248939
2014,West Virginia,SECstPlain,2732608,2418986.740544699,2794854921.7109675,1386359501.6059291,1155.3824892325088,573.1157919839418
2014,Wisconsin,EastHghlnds,3986423,3636233.6993752834,298973593.3253973,1739806087.5117145,82.22067612891931,478.4637708546122
2014,Wyoming,WestMnts,2926212,2573624.794253428,312966897.90562713,2218603052.824985,121.60548756152872,862.0538074465397
2015,Alabama,SEPlains,1867390,1687274.8364543063,2646211927.357214,27369796755.49542,1568.3348498920598,16221.30323060539
2015,Arizona,WestXeric,2156537,1848703.6614001328,5833182728.019309,72201185688.59734,3155.282725843413,39055.03472304215
2015,Arkansas,SEPlains,4011218,3694771.892225002,9292865112.150566,122294357806.02977,2515.1390622262143,33099.2985151199
2015,California,WestXeric,2687102,2516061.362388741,11785635665.169283,170301662132.38306,4684.1606652947585,67685.81429615816
2015,Colorado,WestMnts,4175706,3841085.0961189726,397204185.1797327,2964072672.697263,103.40936876953528,771.6758672418265
2015,Connecticut,NorthEast,4262765,3703315.9316116273,563697808.1775594,4337226638.590736,152.21434481617305,1171.1738125197546
2015,Delaware,SECstPlain,2217510,2076784.3012097222,3961482965.7630625,1330613968.0209343,1907.508142976383,640.7087954419989
2015,Florida,SECstPlain,1803419,1684540.2076245346,3641841439.367658,867936549.3190668,2161.9201624775847,515.2364695070075
2015,Georgia,SECstPlain,3028674,2846459.2629372776,6992858729.263081,2250981490.2721896,2456.6867407219133,790.8005287767193
2015,Idaho,WestMnts,2424767,2271208.642207929,291523807.9671546,2328307650.7033386,128.35624281693168,1025.1403624635302
2015,Illinois,CntlPlains,4449072,4156753.9462664835,377387877.7539979,2145134347.9789653,90.78908269106485,516.0599774989529
2015,Indiana,CntlPlains,2963970,2667715.6873484342,179208090.17304832,1312916413.5596862,67.17660769584165,492.1500517413287
2015,Iowa,CntlPlains,3510017,3140533.7653032797,258041662.26391673,1752371932.5944524,82.16490620631738,557.9853819610905
2015,Kansas,CntlPlains,1753294,1621618.3520248344,84888528.22553347,668806854.2704958,52.34803128586783,412.431725032829
2015,Kentucky,EastHghlnds,2682166,2493653.599139013,216011084.95265782,1021939263.3359791,86.62433508296431,409.81604810260154
2015,Louisiana,SEPlains,2349554,2080536.2575089494,6451251414.149905,97491725033.75716,3100.7637530307043,46858.94066104147
2015,Maine,NorthEast,3884111,3633942.5587122263,682187639.0840585,5831248178.041641,187.726588426265,1604.6616268222144
2015,Maryland,SECstPlain,1322712,1164306.987736455,863851944.9398875,731154403.6461018,741.9451691338844,627.9739032293786
2015,Massachusetts,NorthEast,3798514,3478134.2188541032,884502320.62361,5534567345.665963,254.3036769049746,1591.2460524566436
2015,Michigan,EastHghlnds,2523211,2306860.9106973596,348519542.96181107,1728621097.7557065,151.07956502520747,749.3391082833632
2015,Minnesota,EastHghlnds,2464786,2265242.761982074,183673097.2419525,1061469884.5165428,81.08318469197519,468.58990229716613
2015,Mississippi,SEPlains,3724204,3490879.0680256523,11673949916.863295,121645409624.88463,3344.1289971313067,34846.640990541106
2015,Missouri,CntlPlains,2860209,2509461.970298535,246122922.68332422,1362619050.0225515,98.07796475753904,542.9925084142435
2015,Montana,WestMnts,3310666,2999586.627391722,488136162.3194341,4529881036.406465,162.73447743160892,1510.1684328901692
2015,Nebraska,CntlPlains,3606470,3391876.23899955,300167647.7510657,1889079046.2506278,88.49604956093609,556.9422093088575
2015,Nevada,WestXeric,1740801,1655460.5802292165,2098022799.611379,11388999142.600136,1267.3347977400254,6879.655896743374
2015,New Hampshire,NorthEast,2496015,2407433.895831775,301655698.83957887,2794206373.8209114,125.3017577603542,1160.6575693142784
2015,New Jersey,NorthEast,4081918,3609848.962200303,339782819.19540215,2396711132.72834,94.12660273417508,663.9366792973738
2015,New Mexico,WestXeric,4005015,3603415.23048547,8743358120.823534,131978574510.53148,2426.408715502261,36625.968995738156
2015,New York,NorthEast,1600163,1463826.9974516807,180828188.175092,1769740332.6392221,123.53111979071895,1208.9818917946548
2015,North Carolina,SECstPlain,1785718,1568405.7940673078,2222826005.2723675,881545379.424737,1417.251844950131,562.0646026425643
2015,North Dakota,WestPlains,4070647,3730871.208796687,339163273.09899616,1418700540.7754433,90.90725841709933,380.2598538996512
2015,Ohio,EastHghlnds,1930260,1716212.8374555076,130562142.5899363,829005902.9818366,76.07572891921168,483.0437605926184
2015,Oklahoma,SEPlains,2134754,1947855.697722501,4388816096.760895,48804164116.43913,2253.152583064776,25055.32836621451
2015,Oregon,WestMnts,1242451,1150720.215328637,134986404.56611162,1040145154.0644805,117.30601649990177,903.9079527836599
2015,Pennsylvania,NorthEast,1471459,1329349.1920407768,214384979.7611457,1481275674.580467,161.2706285487174,1114.2863616642796
2015,Rhode Island,NorthEast,3182400,2868682.95284172,701346385.352643,5723542391.611303,244.48375679086064,1995.181233235118
2015,South Carolina,SECstPlain,3092952,2876390.443171793,3385019668.2891374,1787976159.6385562,1176.8289928527504,621.6041232799246
2015,South Dakota,WestPlains,4799792,4397769.351704704,271008367.59065366,1165262795.6121976,61.62405208577001,264.9667825713751
2015,Tennessee,EastHghlnds,2542043,2355369.248078766,174708573.51161796,1154024688.6026611,74.17460071456938,489.95489329071404
2015,Texas,SEPlains,4516546,4223963.353778437,8132506751.95298,81777715434.10791,1925.3260672061128,19360.422566392717
2015,Utah,WestXeric,499454,458561.7020720585,2084373252.820973,26877084184.810795,4545.458644720038,58611.707134206605
2015,Vermont,NorthEast,3886763,3571364.732446542,542145155.8175232,4984099896.310362,151.80335710100658,1395.5729167141196
2015,Virginia,SECstPlain,4047205,3712419.520059722,4780790650.232091,1876358612.731615,1287.7829739875901,505.4274180471473
2015,Washington,WestMnts,2988247,2697751.7746748617,404752329.6670578,3008486897.8934674,150.033199298271,1115.1829927926026
2015,West Virginia,SECstPlain,3702163,3370617.2967490475,7191331627.053003,2557219465.9673977,2133.5354903652296,758.679862123128
2015,Wisconsin,EastHghlnds,4206345,3912999.7426133584,391676506.47074,2194405332.9301744,100.09622597346575,560.7987419556042
2015,Wyoming,WestMnts,4961759,4591696.340175814,683950330.743495,4754058997.096638,148.95373737134082,1035.360059745285
2016,Alabama,SEPlains,4234428,3834796.9801521497,8990994009.94198,100031281443.316,2344.581488010156,26085.157039877282
2016,Arizona,WestXeric,2040866,1865738.5569163926,3980379591.09124,46918610421.660515,2133.4069429694528,25147.473233980567
2016,Arkansas,SEPlains,3814320,3475348.589848041,16202504256.090956,234091740841.59756,4662.123478324057,67357.7728362015
2016,California,WestXeric,3351420,3045678.071481863,1828014901.193021,8521830515.170956,600.1996462822505,2798.0076407171596
2016,Colorado,WestMnts,3431202,3118695.662583264,399236753.1563868,3454067384.8843765,128.0140149442132,1107.5358927531001
2016,Connecticut,NorthEast,2934259,2639991.4746599235,614661153.048603,4458764968.260347,232.82694620359788,1688.9315784001587
2016,Delaware,SECstPlain,3853433,3445290.229802804,1830731222.1840982,1469449920.670747,531.3721341522171,426.5097633748124
2016,Florida,SECstPlain,2449671,2327784.869953055,3948900876.780567,1098289936.7748213,1696.420029081212,471.8176284035091
2016,Georgia,SECstPlain,3873430,3555407.298921177,5740220662.016188,2638017436.88502,1614.5043814693051,741.9733423187486
2016,Idaho,WestMnts,2618062,2430214.121028514,240336375.6793944,1712672177.8637626,98.89514409441392,704.741266641528
2016,Illinois,CntlPlains,4049271,3656139.8985047964,375454483.3811656,1899193755.0310616,102.69149808373315,519.4532506285523
2016,Indiana,CntlPlains,3807346,3558883.492546166,412450761.5686729,1995289980.200622,115.89330261373331,560.6505479540475
2016,Iowa,CntlPlains,3311631,3022964.5802503703,223471859.0135907,1359970638.9262733,73.92473615919182,449.8797795419875
2016,Kansas,CntlPlains,2742623,2602930.3880336788,285534565.5874064,1884042160.7721033,109.69734991764672,723.8158075350443
2016,Kentucky,EastHghlnds,3569454,3178842.942439448,262931190.7966709,1803084467.6490042,82.71285985425162,567.2140776685604
2016,Louisiana,SEPlains,3400988,2989668.970727974,10906832139.295815,140762735390.68176,3648.1738433536466,47083.050588174825
2016,Maine,NorthEast,3027581,2876531.1118721683,365482942.47306013,2498121083.6648397,127.05683625830432,868.4491794142135
2016,Maryland,SECstPlain,3063975,2806477.1173474584,4605509301.569462,1957918781.8569598,1641.0286309130354,697.6428810891167
2016,Massachusetts,NorthEast,2548479,2235521.9760693116,469953792.7249202,3601965250.733984,210.22105698608863,1611.2412623504026
2016,Michigan,EastHghlnds,2856915,2704544.1931581236,142050783.25839388,1210964088.3777866,52.523003180258534,447.75163646474994
2016,Minnesota,EastHghlnds,1199690,1108905.769419862,93268808.44968916,802167133.9302511,84.10886751764663,723.3862029141709
2016,Mississippi,SEPlains,625370,559233.1775990532,1219442151.198657,16031151649.635641,2180.5611684808623,28666.31003271645
2016,Missouri,CntlPlains,2587132,2417087.3041730938,143769226.175914,1163905884.2515855,59.480361312434546,481.5324139273354
2016,Montana,WestMnts,2858924,2559411.085991131,334328043.3425148,2492115145.300868,130.62694194475068,973.7064744860231
2016,Nebraska,CntlPlains,4387175,3947459.866504319,450675928.1043902,2404387041.5897474,114.1685902695414,609.0972734116629
2016,Nevada,WestXeric,3379271,3104225.4258188005,3560861560.492426,33123477974.65549,1147.1014736480288,10670.448640474788
2016,New Hampshire,NorthEast,4028387,3692215.6983639062,401943841.34048975,2584350493.356431,108.862502675182,699.945697782935
2016,New Jersey,NorthEast,3416204,3177624.4410466524,315735720.337601,1603751263.7933123,99.36218901740425,504.7013243846606
2016,New Mexico,WestXeric,3662774,3345825.215345751,5665297534.481777,54748928623.795906,1693.2437201135554,16363.355853942376
2016,New York,NorthEast,3642477,3253229.794796887,377994249.89708304,3080171781.078555,116.19045494469377,946.8042454316891
2016,North Carolina,SECstPlain,3518815,3215834.4104359006,6725938861.241909,2166946291.5343246,2091.506589834089,673.8364029261691
2016,North Dakota,WestPlains,2929509,2626408.1838917164,158416194.03746226,703797228.3509032,60.3166693620056,267.96947735216156
2016,Ohio,EastHghlnds,2981345,2743763.580297324,228581139.93814674,1467510097.489687,83.30934253212038,534.8529691215824
2016,Oklahoma,SEPlains,2537098,2341627.9545175163,6886419974.18361,87898272442.66617,2940.8685358825633,37537.24936238954
2016,Oregon,WestMnts,2734396,2499145.914123048,230417086.13152403,1504756914.2065516,92.19833257010026,602.1084666177131
2016,Pennsylvania,NorthEast,2896563,2616355.1018053303,478459869.04209507,4052512890.262246,182.87267990187934,1548.9154692594832
2016,Rhode Island,NorthEast,2855294,2670831.299372672,502386024.1816888,4496844724.663466,188.10099473511852,1683.687294558698
2016,South Carolina,SECstPlain,4383235,3862864.4277668567,4297713750.2028265,1820702960.1102638,1112.5717276822368,471.33493658818935
2016,South Dakota,WestPlains,1800334,1667112.1924054995,118217950.40878236,521735744.02987844,70.91181442216197,312.95778796810225
2016,Tennessee,EastHghlnds,3874314,3378118.2218061816,293635598.45024073,1639086267.318694,86.9228307507966,485.2068991363844
2016,Texas,SEPlains,2119358,1939685.1737726955,8437376091.638329,116949582611.34898,4349.868837336937,60293.07446005868
2016,Utah,WestXeric,3228188,2855577.7825058745,9901709601.453426,140853285257.22742,3467.497772995107,49325.66926390059
2016,Vermont,NorthEast,2844404,2585387.7551898416,330163940.3620231,2550255233.540413,127.70383850517604,986.4111208932183
2016,Virginia,SECstPlain,1997196,1827055.9713932066,1225254176.527676,937875699.3543289,670.6166618384266,513.3262002034669
2016,Washington,WestMnts,3556500,3184334.227885342,638942284.3982449,5250792128.024447,200.6517653841113,1648.9450391366115
2016,West Virginia,SECstPlain,2251680,2016755.9419608768,2559336709.668766,958969052.1531236,1269.0364046629966,475.50079422139953
2016,Wisconsin,EastHghlnds,2244323,2083166.2129220278,207522152.2753086,1078995066.0929787,99.61862427877045,517.9591812693081
2016,Wyoming,WestMnts,2119912,1902534.2461451492,203637992.92560515,1486156034.2555144,107.03512608943024,781.1454838548708
2017,Alabama,SEPlains,2512869,2326317.851517367,6751629209.525613,91054929703.8045,2902.2814767645727,39141.22468020133
2017,Arizona,WestXeric,2324620,2141287.5404319093,12496855269.571415,158464689870.6638,5836.140655379115,74004.39542963044
2017,Arkansas,SEPlains,4678840,4358661.369589032,13879213439.679993,173605549375.81454,3184.283490458134,39830.01537744682
2017,California,WestXeric,4030960,3765239.573020792,8094152796.22748,67031234723.82607,2149.704590970733,17802.647991943835
2017,Colorado,WestMnts,3661240,3302731.08659338,738575394.6182059,6443646088.741232,223.62565260498198,1951.0053709481886
2017,Connecticut,NorthEast,2704709,2398609.9201726834,244074218.3569764,1536938170.2216923,101.75652835597575,640.7620335827859
2017,Delaware,SECstPlain,5576491,5146775.988307987,11480587809.20689,3935986195.9318027,2230.636778303063,764.7479130378406
2017,Florida,SECstPlain,963771,892157.4408362857,805590427.0920595,464760957.28674877,902.968904610513,520.9405156685054
2017,Georgia,SECstPlain,5132095,4684596.824510092,6158487057.178649,2485547823.8976836,1314.6247773035825,530.5788132914978
2017,Idaho,WestMnts,1493453,1413213.9738034178,228029503.47046992,2045233887.5631256,161.35525666843535,1447.2216702321
2017,Illinois,CntlPlains,2742722,2494873.378894131,125366256.12364188,1022309334.4045146,50.24954660392877,409.7640157023359
2017,Indiana,CntlPlains,2458830,2268219.593737842,191441154.68364823,1128607037.1124456,84.4015082191265,497.5739739786802
2017,Iowa,CntlPlains,1509296,1406802.0854538924,96471282.9141942,532759467.3340007,68.57487909045044,378.7025004033247
2017,Kansas,CntlPlains,2702646,2436798.8904123255,261141477.3733877,1276902822.701996,107.16578967630788,524.0082912570327
2017,Kentucky,EastHghlnds,2075489,1962430.758486344,109866754.13849631,862506561.2515854,55.985034714416315,439.5092960715981
2017,Louisiana,SEPlains,2169332,2039732.819880794,2822434946.945138,29333416568.68849,1383.7277703410618,14381.009259047365
2017,Maine,NorthEast,2741010,2468625.348859906,459527918.80756915,3516323173.4427786,186.14729003726487,1424.4053578509734
2017,Maryland,SECstPlain,3661652,3451632.3911981657,5308995672.330605,1893142797.0755765,1538.111557264559,548.4775267213232
2017,Massachusetts,NorthEast,3527763,3223850.809732947,834260362.0497162,8026999642.683537,258.7775958896881,2489.8793760709
2017,Michigan,EastHghlnds,598916,548664.5437189289,31817044.5346359,208155394.25413215,57.98997748054813,379.3855401029275
2017,Minnesota,EastHghlnds,2945810,2635719.754143174,230277429.02008444,1369699798.0970857,87.36794898551102,519.6682219132023
2017,Mississippi,SEPlains,2624315,2418528.5587271675,3546861454.9409947,38570306156.504745,1466.5369330216429,15947.839862103458
2017,Missouri,CntlPlains,2816296,2472617.3257709993,183427757.4955622,1148700676.4019582,74.18364159458709,464.56872417319005
2017,Montana,WestMnts,3534908,3300232.71701724,550297700.9293835,4228985957.8113813,166.7451201522371,1281.4205301356903
2017,Nebraska,CntlPlains,2718510,2633048.9457508475,145844507.1427291,1226066247.1665773,55.389971909975145,465.64506487628125
2017,Nevada,WestXeric,3058291,2755616.980786697,9851744254.317755,137750702833.0803,3575.1500745597796,49989.0600883705
2017,New Hampshire,NorthEast,3900141,3594951.397654502,561322510.3145571,4247694434.938827,156.14189128698305,1181.572145234064
2017,New Jersey,NorthEast,4014134,3772019.6772938827,853617504.305198,8038847362.201285,226.30250564270625,2131.1785329732174
2017,New Mexico,WestXeric,2919022,2557228.4543752773,9911315094.489552,116488356746.08218,3875.8035393872756,45552.5811730966
2017,New York,NorthEast,2831479,2616051.2347678496,486083439.785967,4226265988.0901265,185.80807337632376,1615.5134623979063
2017,North Carolina,SECstPlain,3483500,3108829.744082142,3909674679.744998,2082286334.0551457,1257.6033432475085,669.7974818398827
2017,North Dakota,WestPlains,2507006,2174261.012678954,191896840.8697196,920591021.721339,88.25841964267177,423.4040974625484
2017,Ohio,EastHghlnds,3256777,2948495.952681983,298558253.9650297,1529717525.3717294,101.25781373159356,518.8128286153088
2017,Oklahoma,SEPlains,3920064,3635070.412109935,12877980412.595783,146583374762.45816,3542.7045291045424,40324.76902624164
2017,Oregon,WestMnts,4598938,4228563.070983875,1085882643.3427804,8889317707.834915,256.797078609052,2102.2076669100284
2017,Pennsylvania,NorthEast,4353635,4075195.4943809602,849966872.1862898,5790268182.458429,208.5708215368459,1420.8565430645667
2017,Rhode Island,NorthEast,2481415,2286334.1911068866,218754324.522858,1732148870.7650259,95.67906799178475,757.609660697257
2017,South Carolina,SECstPlain,4610011,4104613.9383868286,8064597547.808689,2536416296.4195824,1964.7639629119883,617.9427187289701
2017,South Dakota,WestPlains,4631226,4156552.7434223024,220920063.1677507,995446741.5126673,53.14982794753517,239.4885384500294
2017,Tennessee,EastHghlnds,2034046,1845343.7362224727,139353452.63393646,768053946.1015806,75.5162574313668,416.2118585417762
2017,Texas,SEPlains,3302684,2976472.5574434777,7362804141.726896,99541256984.91232,2473.667739120996,33442.69267189525
2017,Utah,WestXeric,2381413,2145939.983233057,1558145579.9995587,14616856002.702475,726.0900081893569,6811.400186822015
2017,Vermont,NorthEast,3223368,2937808.8345604613,302312715.97726667,2369027852.280281,102.90414829612187,806.3927864914062
2017,Virginia,SECstPlain,4793157,4332854.435524952,9808056380.76043,3261977087.1335416,2263.647793090959,752.8471439955802
2017,Washington,WestMnts,3206333,2955271.344637943,228019218.2739895,1600754751.7533376,77.15677908484057,541.6608375598925
2017,West Virginia,SECstPlain,2575653,2311539.1224582978,2627410738.8799963,1133292389.2924547,1136.6499114606256,490.27610144327133
2017,Wisconsin,EastHghlnds,2820352,2692629.246134001,300954580.10833776,1549588927.3504062,111.76978061143755,575.4928680119111
2017,Wyoming,WestMnts,2701851,2527961.1440171534,556220673.5006336,5220417256.446387,220.02738246868378,2065.0702123335186
2018,Alabama,SEPlains,3243070,3037590.7384003457,8608022223.634972,117896863407.22748,2833.8321271574996,38812.62275289734
2018,Arizona,WestXeric,3991075,3652683.8392146113,15690736882.889126,175028342000.6061,4295.673420851803,47917.736575372524
2018,Arkansas,SEPlains,2366247,2147084.5581371454,3419213502.517514,47566239987.922676,1592.4913108611306,22153.873636533495
2018,California,WestXeric,2640150,2467225.223319588,11608368371.313541,129811092329.15942,4705.029869828738,52614.20445211805
2018,Colorado,WestMnts,2229581,2067539.3743952354,190395474.48298597,1341637019.2232332,92.08795578012995,648.905184509808
2018,Connecticut,NorthEast,2265371,2159747.069646918,400534853.71908724,2817987957.2767406,185.4545188870509,1304.7768402516845
2018,Delaware,SECstPlain,1898611,1797935.257607123,3730375894.847172,1000107358.9396449,2074.8110250710247,556.2532659105259
2018,Florida,SECstPlain,3314687,2928150.3271293896,3670225172.3505745,1638698326.4316733,1253.4278511406474,559.6359965706304
2018,Georgia,SECstPlain,3305319,3117586.9007134824,3420635271.412726,1888584188.302474,1097.20607006332,605.7839760201256
2018,Idaho,WestMnts,3146120,2805182.304492345,580807948.7298498,5352182581.223411,207.04820068190145,1907.9624781078167
2018,Illinois,CntlPlains,2803964,2457028.8619327154,210937262.1587396,1430577358.397077,85.85054307942274,582.2387276606004
2018,Indiana,CntlPlains,2858057,2610747.1488331254,255061304.39546737,1336442916.506775,97.69667066742451,511.90055578691283
2018,Iowa,CntlPlains,2681089,2336771.0135089983,204238040.1966582,1425312323.306094,87.40182029644632,609.9495051360561
2018,Kansas,CntlPlains,3046083,2780680.8931530504,194851912.35515416,1137272172.6348734,70.0734531729058,408.9905373303391
2018,Kentucky,EastHghlnds,2663297,2535632.765036973,125163657.69476643,1052368626.4538887,49.361902646395784,415.03195611157184
2018,Louisiana,SEPlains,2139272,1988699.7772324784,4524053200.030078,56268959025.01402,2274.879924975834,28294.34571734062
2018,Maine,NorthEast,3254924,3052018.5076358635,297558122.25091976,2472106715.3075004,97.49551698538436,809.9907353518735
2018,Maryland,SECstPlain,3271242,2867135.3781161252,2772632012.602538,1618344702.7578886,967.0390989435311,564.4465605322184
2018,Massachusetts,NorthEast,3485928,3196116.0345995887,275480767.11433405,1850971043.118224,86.19235476187787,579.1313654074248
2018,Michigan,EastHghlnds,2361052,2077346.4293960463,219785188.595385,1157447246.6619515,105.80093213402246,557.1758423550278
2018,Minnesota,EastHghlnds,3225002,2933238.693432413,217733601.115318,1489848144.350755,74.22975893602808,507.9191637852583
2018,Mississippi,SEPlains,3842032,3603738.8070488265,10644203134.169506,132867344243.83073,2953.6555516592102,36869.3047298393
2018,Missouri,CntlPlains,2782384,2560486.795040075,318412887.8660228,1540864372.5371132,124.35638741930681,601.7857133736933
2018,Montana,WestMnts,767141,686063.8555370173,143729259.1745926,991227645.4636849,209.498369597227,1444.8037707624171
2018,Nebraska,CntlPlains,1658771,1590551.4481956526,84702995.09791252,750082602.2451061,53.253854311975246,471.5865073688827
2018,Nevada,WestXeric,2460501,2380422.8627250926,12014715796.391232,155489122333.13953,5047.303142869693,65319.95838551836
2018,New Hampshire,NorthEast,1769625,1677566.4852740678,317433874.79501796,2887165166.7813916,189.22282817491913,1721.0436618312083
2018,New Jersey,NorthEast,4694081,4196952.783267303,577019860.2888496,4328806678.403343,137.48543052219972,1031.4165781568295
2018,New Mexico,WestXeric,1091836,1003435.939900902,3329458584.5122266,33600827818.389698,3318.0579368534873,33485.77271580294
2018,New York,NorthEast,4259029,3813135.7600011206,825615910.8755527,6911040343.606086,216.5188870367705,1812.4296585768702
2018,North Carolina,SECstPlain,4137161,3886073.2414950137,10921975413.385708,3098190404.1459208,2810.5428628473064,797.2547637712597
2018,North Dakota,WestPlains,3062974,2749900.2916173795,151058114.941881,718834831.6841179,54.93221532517266,261.40396212741535
2018,Ohio,EastHghlnds,1625889,1498787.5243615545,217280089.83673212,1040975031.3376757,144.97057541847897,694.5447666313506
2018,Oklahoma,SEPlains,2645659,2461622.5612074435,2071118773.4030533,7126664224.9156275,841.3632561066368,2895.1084285723914
2018,Oregon,WestMnts,2277150,2032556.065312873,227640030.16707408,1772577204.8036306,111.99692547326278,872.0926497694302
2018,Pennsylvania,NorthEast,2565132,2375693.294667965,325229114.2052636,2768862576.4012733,136.8986118432088,1165.4966500161206
2018,Rhode Island,NorthEast,3609703,3317088.1804835903,354758651.24286675,2869880071.7953653,106.94881532849311,865.1805184681501
2018,South Carolina,SECstPlain,3061763,2828866.2949156906,6038042385.057565,1876928459.716059,2134.438943229559,663.4914004558839
2018,South Dakota,WestPlains,3538483,3129396.172894131,234170663.23942775,1288054324.488863,74.82934416158048,411.59835742294126
2018,Tennessee,EastHghlnds,4143218,3726161.2199424645,278289867.0272321,2115088386.6768157,74.6854069377946,567.6320110243311
2018,Texas,SEPlains,2120712,1988432.361714378,2707458579.9570236,21489028240.221863,1361.604564523743,10807.019969084866
2018,Utah,WestXeric,2943515,2663741.6183960047,10373725434.922651,96843947140.06207,3894.4187992111943,36356.359217144156
2018,Vermont,NorthEast,3022422,2683830.094081844,533927831.1515255,3326916001.785329,198.94248608691666,1239.614984987896
2018,Virginia,SECstPlain,1088699,993124.8001242144,2268285871.0828137,867862849.7994802,2283.9887502548618,873.8708868119423
2018,Washington,WestMnts,2434595,2178417.5780164055,431898390.31454015,2815169159.7950277,198.26244273506663,1292.3000567955512
2018,West Virginia,SECstPlain,2895489,2657728.240791646,1062024696.7708281,1472701620.1625836,399.59867998185075,554.1204693388503
2018,Wisconsin,EastHghlnds,3520552,3264345.236283387,278158619.38814294,1625925491.7546403,85.2111523917243,498.08625438338566
2018,Wyoming,WestMnts,1624059,1464125.6684950532,283757347.1860843,2441109490.127309,193.80668838198366,1667.2813971197422
2019,Alabama,SEPlains,4136289,3949499.614997209,12140031885.814236,160314743113.06503,3073.815184008523,40591.15299171344
2019,Arizona,WestXeric,1183469,1117052.2485943187,1682601030.2744138,20881097715.878456,1506.2867761036002,18693.035837987798
2019,Arkansas,SEPlains,4380338,4086763.082944284,10274494651.30351,139701088240.11493,2514.091089396186,34183.7991106321
2019,California,WestXeric,2770546,2514501.148872326,14787918957.715672,215260420822.541,5881.054762829432,85607.60487983012
2019,Colorado,WestMnts,3587665,3347368.32516219,531110898.9743334,3442353651.0857553,158.66521021363835,1028.3761201925583
2019,Connecticut,NorthEast,3955887,3516913.4326541275,416377806.17915523,2967199411.4650717,118.39296421490967,843.6941847686594
2019,Delaware,SECstPlain,2051624,1914494.6912589143,1576378253.0945516,1178205622.8639853,823.3912897705517,615.4133663798423
2019,Florida,SECstPlain,3235605,2903897.242911645,4473077715.283701,1875925811.346333,1540.370523165857,646.0028211829568
2019,Georgia,SECstPlain,3595001,3184092.8390434314,5213610679.1504,2022897453.8957102,1637.3927968496919,635.3135904490244
2019,Idaho,WestMnts,2238532,2001027.7004933725,186500850.02888077,1327216236.947803,93.20253286993339,663.2672984089951
2019,Illinois,CntlPlains,3068125,2922957.391841174,306406326.7296768,2069476323.5345495,104.82750367314492,708.0076942999789
2019,Indiana,CntlPlains,3842407,3463622.5168605223,329336374.7159617,1787485901.0014725,95.08437282434488,516.0741080473388
2019,Iowa,CntlPlains,2098251,1871239.1201771037,120230185.52854913,701351389.2842624,64.25164172346393,374.8058608447022
2019,Kansas,CntlPlains,3590802,3477304.2390626553,378997673.7632576,1953632895.910798,108.991807362079,561.8239767359041
